layer,OPENET_ID,ACRES_FTR_GEOM,GRIDMET_ID,HUC8,HUC8_name,HUC12,HUC12_name,IRR_EFF,ITYPE,OWRD,Region,srctype,year,month,metric,value
per_IRRIGATED,ORx_158934,9.659584157,573878,18010204,Lost,180102040802,Grizzly Butte,0.5,3.0,14,18.0,1.0,1986,,per_IRRIGATED,85.52387431784605
per_IRRIGATED,ORx_158935,7.611029303,573879,18010204,Lost,180102040802,Grizzly Butte,0.5,3.0,14,18.0,1.0,1986,,per_IRRIGATED,88.56640659699784
per_IRRIGATED,ORx_158936,13.03310165,573878,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.5,3.0,14,18.0,1.0,1986,,per_IRRIGATED,72.89999993405317
per_IRRIGATED,ORx_158937,15.31649761,575264,18010204,Lost,180102040802,Grizzly Butte,0.5,3.0,14,18.0,1.0,1986,,per_IRRIGATED,60.25615647932246
per_IRRIGATED,ORx_158938,4.128807885,575264,18010204,Lost,180102040802,Grizzly Butte,0.5,3.0,14,18.0,1.0,1986,,per_IRRIGATED,80.54456861619691
per_IRRIGATED,ORx_158939,4.947879799,575264,18010204,Lost,180102040802,Grizzly Butte,0.5,3.0,14,18.0,2.0,1986,,per_IRRIGATED,39.7890188917277
per_IRRIGATED,ORx_158940,10.61821987,575264,18010204,Lost,180102040802,Grizzly Butte,0.5,3.0,14,18.0,0.0,1986,,per_IRRIGATED,37.30424634845848
per_IRRIGATED,ORx_158941,2.100811302,575264,18010204,Lost,180102040802,Grizzly Butte,0.5,3.0,14,18.0,1.0,1986,,per_IRRIGATED,100.0
per_IRRIGATED,ORx_158942,10.762786,575265,18010204,Lost,180102040802,Grizzly Butte,0.5,3.0,14,18.0,3.0,1986,,per_IRRIGATED,86.45832189491044
per_IRRIGATED,ORx_158947,201.3030381,573880,18010204,Lost,180102040804,Swan Lake,0.5,3.0,14,18.0,1.0,1986,,per_IRRIGATED,0.0479631583877044
per_IRRIGATED,ORx_158721,41.60801629,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,2.488251398607856
per_IRRIGATED,ORx_158722,76.99142995,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,99.77834097645557
per_IRRIGATED,ORx_158723,26.80088113,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,100.0
per_IRRIGATED,ORx_158724,71.62695454,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,99.34185514278596
per_IRRIGATED,ORx_158725,46.01655882,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,99.82209542411132
per_IRRIGATED,ORx_158726,43.18241548,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,98.50701197382932
per_IRRIGATED,ORx_158727,61.84205327,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,59.05377438376416
per_IRRIGATED,ORx_158728,75.84016287,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,97.54066453105207
per_IRRIGATED,ORx_158729,76.11786413,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,98.68176563516067
per_IRRIGATED,ORx_158730,62.03832295,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,54.92903598831796
per_IRRIGATED,ORx_158731,54.27545664,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,99.65820472779178
per_IRRIGATED,ORx_158732,39.49535467,575265,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,0.0,1987,,per_IRRIGATED,0.0
per_IRRIGATED,ORx_158733,118.2093424,575265,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,3.0,1987,,per_IRRIGATED,98.93930134124584
per_IRRIGATED,ORx_158734,149.9196212,575265,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,99.34184717310409
per_IRRIGATED,ORx_158735,82.32810469,575265,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,3.0,1987,,per_IRRIGATED,97.60922576502168
per_IRRIGATED,ORx_158736,23.21797833,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,62.750826066926415
per_IRRIGATED,ORx_158737,68.76199692,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,3.0,1987,,per_IRRIGATED,97.93120844877843
per_IRRIGATED,ORx_158738,77.6955499,575265,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,3.0,1987,,per_IRRIGATED,97.44867297965956
per_IRRIGATED,ORx_158739,72.7673979,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,3.0,1987,,per_IRRIGATED,98.90196677646352
per_IRRIGATED,ORx_158740,146.1408376,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,8.196982277129914
per_IRRIGATED,ORx_158741,10.11696548,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,85.69348574940511
per_IRRIGATED,ORx_158742,147.1273466,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,99.70051081136975
per_IRRIGATED,ORx_158743,6.162797982,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,97.78613070686248
per_IRRIGATED,ORx_158744,29.65402131,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,95.76138747237609
per_IRRIGATED,ORx_158745,15.93160304,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,96.57663233994457
per_IRRIGATED,ORx_158746,27.11515705,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,72.33073922596793
per_IRRIGATED,ORx_158747,62.32227859,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,88.93116774446437
per_IRRIGATED,ORx_158748,32.12208689,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,2.0,1987,,per_IRRIGATED,41.35991670911425
per_IRRIGATED,ORx_158749,20.80603336,575265,18010204,Lost,180102040802,Grizzly Butte,0.75,2.0,14,18.0,1.0,1987,,per_IRRIGATED,95.1266757056164
per_IRRIGATED,ORx_158750,22.08832398,575265,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,3.0,1987,,per_IRRIGATED,97.81681062096322
per_IRRIGATED,ORx_158751,15.69783758,575264,18010204,Lost,180102040802,Grizzly Butte,0.5,3.0,14,18.0,2.0,1987,,per_IRRIGATED,54.38061042519761
per_IRRIGATED,ORx_158752,48.18437616,575264,18010204,Lost,180102040802,Grizzly Butte,0.75,2.0,14,18.0,1.0,1987,,per_IRRIGATED,79.89979400952679
per_IRRIGATED,ORx_158753,26.12605038,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,85.07926534106366
per_IRRIGATED,ORx_158754,8.66177802,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,81.30291361798898
per_IRRIGATED,ORx_158755,111.2905028,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,78.30341717737977
per_IRRIGATED,ORx_158756,17.9455053,575265,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,92.2479792039532
per_IRRIGATED,ORx_158757,121.9579723,575265,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,92.77336651637025
per_IRRIGATED,ORx_158758,13.95965246,573879,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,98.82424561794366
per_IRRIGATED,ORx_158759,121.86885,573879,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,81.69980670945782
per_IRRIGATED,ORx_158760,126.6734931,573878,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,80.04881116041595
per_IRRIGATED,ORx_158761,71.74808039,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,3.0,1987,,per_IRRIGATED,98.3571475030178
per_IRRIGATED,ORx_158762,113.0813753,573878,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,69.1010352517862
per_IRRIGATED,ORx_158763,138.0982664,573878,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,24.328031220272432
per_IRRIGATED,ORx_158764,17.79437253,573878,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,0.9223298531074622
per_IRRIGATED,ORx_158765,209.5081995,573878,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,11.024060825395962
per_IRRIGATED,ORx_158766,207.5254237,573879,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.5,3.0,14,18.0,1.0,1987,,per_IRRIGATED,7.692759057678229
per_IRRIGATED,ORx_158767,133.5447748,573878,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,60.06990327893645
per_IRRIGATED,ORx_158768,142.3016643,573878,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,33.0578606619446
per_IRRIGATED,ORx_158769,82.63623679,573878,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,96.3513718082452
per_IRRIGATED,ORx_158770,99.64605054,573878,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.5,3.0,14,18.0,0.0,1987,,per_IRRIGATED,0.0
per_IRRIGATED,ORx_158771,108.6807317,573879,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.5,3.0,14,18.0,1.0,1987,,per_IRRIGATED,93.99549821786806
per_IRRIGATED,ORx_158772,118.4815919,573879,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.5,3.0,14,18.0,1.0,1987,,per_IRRIGATED,59.71582301970305
per_IRRIGATED,ORx_158773,312.8008896,573879,18010204,Lost,180102040802,Grizzly Butte,0.5,3.0,14,18.0,1.0,1987,,per_IRRIGATED,87.65676930834825
per_IRRIGATED,ORx_158774,20.9040928,575265,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,85.18972795609079
per_IRRIGATED,ORx_158775,20.24131945,575265,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,96.28801217308715
per_IRRIGATED,ORx_158776,23.48249837,575265,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,99.8409596063102
per_IRRIGATED,ORx_158777,28.25755357,575265,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,90.39215030057484
per_IRRIGATED,ORx_158778,186.6550035,575265,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,81.39798455508132
per_IRRIGATED,ORx_158779,11.27662496,575266,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,96.345726831071
per_IRRIGATED,ORx_158780,41.20803051,575264,18010204,Lost,180102040801,Whiteline Reservoir,0.85,1.0,14,18.0,3.0,1987,,per_IRRIGATED,89.06235484698671
per_IRRIGATED,ORx_158781,74.5559106,573878,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.75,2.0,14,18.0,1.0,1987,,per_IRRIGATED,97.23139598176094
per_IRRIGATED,ORx_158782,6.572143003,575264,18010204,Lost,180102040801,Whiteline Reservoir,0.75,2.0,14,18.0,1.0,1987,,per_IRRIGATED,1.5467051186093654
per_IRRIGATED,ORx_158783,13.93583562,573878,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,36.31813246889404
per_IRRIGATED,ORx_158784,60.34100619,575265,18010204,Lost,180102040804,Swan Lake,0.5,3.0,14,18.0,1.0,1987,,per_IRRIGATED,43.283524362227375
per_IRRIGATED,ORx_158785,493.8841156,573880,18010204,Lost,180102040804,Swan Lake,0.5,3.0,14,18.0,1.0,1987,,per_IRRIGATED,5.556727574243213
per_IRRIGATED,ORx_158786,192.4116137,573880,18010204,Lost,180102040804,Swan Lake,0.5,3.0,14,18.0,1.0,1987,,per_IRRIGATED,22.522242878944475
per_IRRIGATED,ORx_158787,228.9412545,573880,18010204,Lost,180102040804,Swan Lake,0.5,3.0,14,18.0,1.0,1987,,per_IRRIGATED,0.0
per_IRRIGATED,ORx_158788,85.00858889,573879,18010204,Lost,180102040802,Grizzly Butte,0.5,3.0,14,18.0,1.0,1987,,per_IRRIGATED,3.631593358681194
per_IRRIGATED,ORx_158789,36.60260395,573879,18010204,Lost,180102040802,Grizzly Butte,0.5,3.0,14,18.0,1.0,1987,,per_IRRIGATED,24.171703910490404
per_IRRIGATED,ORx_158790,388.5708365,573879,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.5,3.0,14,18.0,2.0,1987,,per_IRRIGATED,6.113573121027644
per_IRRIGATED,ORx_158791,183.028958,573879,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.5,3.0,14,18.0,1.0,1987,,per_IRRIGATED,12.998155838775938
per_IRRIGATED,ORx_158792,5.942844519,573879,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,0.0,1987,,per_IRRIGATED,0.5739105471251835
per_IRRIGATED,ORx_158793,19.96391508,573879,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,70.95047622477473
per_IRRIGATED,ORx_158794,19.15684415,573878,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,23.22747057675724
per_IRRIGATED,ORx_158795,117.7178977,573878,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,82.21000281365524
per_IRRIGATED,ORx_158796,12.5990995,573879,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,49.96533239326597
per_IRRIGATED,ORx_158797,87.30767131,573879,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.5,3.0,14,18.0,1.0,1987,,per_IRRIGATED,6.3732199132280485
per_IRRIGATED,ORx_158798,76.99620004,573879,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.5,3.0,14,18.0,0.0,1987,,per_IRRIGATED,5.255787332865146
per_IRRIGATED,ORx_158799,193.0260404,573878,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,0.2617543270651479
per_IRRIGATED,ORx_158800,395.1616747,573878,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,59.75131591878914
per_IRRIGATED,ORx_158801,83.43222059,572492,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,84.31432620186078
per_IRRIGATED,ORx_158802,116.1253655,572493,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,0.0952274095476182
per_IRRIGATED,ORx_158803,117.8125101,572492,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,3.4489793738299337
per_IRRIGATED,ORx_158804,114.256156,572493,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,0.0
per_IRRIGATED,ORx_158805,102.8564349,572493,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,68.26015620900205
per_IRRIGATED,ORx_158806,48.0928239,572493,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,24.06501269325338
per_IRRIGATED,ORx_158807,11.56817348,572492,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,19.44086010448462
per_IRRIGATED,ORx_158808,7.191308442,572493,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,98.17269126497948
per_IRRIGATED,ORx_158809,85.72630861,572493,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,98.18356458679068
per_IRRIGATED,ORx_158810,259.6357085,572493,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,99.15527858016728
per_IRRIGATED,ORx_158811,125.2817422,572493,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,0.0205704127824512
per_IRRIGATED,ORx_158812,125.2003095,572493,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,56.02524709815125
per_IRRIGATED,ORx_158813,126.7795038,572493,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,0.119404468608381
per_IRRIGATED,ORx_158814,127.2635544,572493,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,99.8350253234101
per_IRRIGATED,ORx_158815,100.8785912,572493,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,5.339687374135956
per_IRRIGATED,ORx_158816,120.1748243,572493,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,99.14889138873424
per_IRRIGATED,ORx_158817,126.8520561,572493,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,97.40304788760916
per_IRRIGATED,ORx_158818,74.00957057,572493,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,63.43938567109274
per_IRRIGATED,ORx_158819,44.70989767,572493,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,96.13767721941004
per_IRRIGATED,ORx_158820,69.48905852,572493,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.75,2.0,14,18.0,1.0,1987,,per_IRRIGATED,72.56727013260682
per_IRRIGATED,ORx_158821,89.88301422,572493,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.75,2.0,14,18.0,1.0,1987,,per_IRRIGATED,96.08501120988724
per_IRRIGATED,ORx_158822,181.7940412,572492,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.75,2.0,14,18.0,1.0,1987,,per_IRRIGATED,68.50761361566033
per_IRRIGATED,ORx_158823,95.24491129,572493,18010204,Lost,180102040803,Brookside Creek-Frontal Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,17.46932298516929
per_IRRIGATED,ORx_158824,30.3963308,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,99.19455247407456
per_IRRIGATED,ORx_158825,27.60686177,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,100.0
per_IRRIGATED,ORx_158826,68.35332445,572494,18010204,Lost,180102040804,Swan Lake,0.75,2.0,14,18.0,1.0,1987,,per_IRRIGATED,95.17906386435368
per_IRRIGATED,ORx_158827,11.38663009,572494,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,99.9886709859467
per_IRRIGATED,ORx_158828,71.88704385,572494,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,98.57308038727986
per_IRRIGATED,ORx_158829,95.42961141,572495,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,94.42533571854
per_IRRIGATED,ORx_158830,9.131569979,572495,18010204,Lost,180102040804,Swan Lake,0.5,3.0,14,18.0,1.0,1987,,per_IRRIGATED,17.425354023938738
per_IRRIGATED,ORx_158831,13.87764634,572495,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,48.31995884757868
per_IRRIGATED,ORx_158832,13.53927599,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,97.21736632423206
per_IRRIGATED,ORx_158833,5.754658854,572495,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,89.87242260292662
per_IRRIGATED,ORx_158834,19.82437436,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,38.51763854828719
per_IRRIGATED,ORx_158835,73.25271749,573880,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,92.1037051983962
per_IRRIGATED,ORx_158836,65.38454313,573880,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,99.71158480196983
per_IRRIGATED,ORx_158837,85.65750231,573881,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,99.7174763498586
per_IRRIGATED,ORx_158838,22.56037503,573881,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,99.754516698755
per_IRRIGATED,ORx_158839,2.08154309,573881,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,0.0,1987,,per_IRRIGATED,10.15479525678588
per_IRRIGATED,ORx_158840,11.7120085,572495,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,62.56884915004751
per_IRRIGATED,ORx_158841,178.6827759,572495,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,98.84865426706584
per_IRRIGATED,ORx_158842,21.17206315,572495,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,96.99652322042594
per_IRRIGATED,ORx_158843,7.566123472,572495,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,94.66660010397774
per_IRRIGATED,ORx_158844,23.15755917,572495,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,94.8039450992277
per_IRRIGATED,ORx_158845,12.00866178,572495,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,0.0,1987,,per_IRRIGATED,0.0
per_IRRIGATED,ORx_158846,10.37257717,572495,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,0.0,1987,,per_IRRIGATED,0.0
per_IRRIGATED,ORx_158847,62.1819537,572495,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,0.0,1987,,per_IRRIGATED,2.640833062822494
per_IRRIGATED,ORx_158848,17.13485958,572495,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,0.0
per_IRRIGATED,ORx_158849,3.4589007,572495,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,0.0,1987,,per_IRRIGATED,0.0
per_IRRIGATED,ORx_158850,2.782196448,572495,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,0.0,1987,,per_IRRIGATED,0.0
per_IRRIGATED,ORx_158851,10.49400174,572495,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,61.54825731684214
per_IRRIGATED,ORx_158852,99.58080522,572495,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,93.31415176625816
per_IRRIGATED,ORx_158853,33.45493187,573880,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,87.2012927337221
per_IRRIGATED,ORx_158854,45.23103713,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,16.74948485832647
per_IRRIGATED,ORx_158855,39.65482625,571108,18010204,Lost,180102040804,Swan Lake,0.75,2.0,14,18.0,1.0,1987,,per_IRRIGATED,92.12145644990144
per_IRRIGATED,ORx_158856,67.98141539,571108,18010204,Lost,180102040804,Swan Lake,0.75,2.0,14,18.0,1.0,1987,,per_IRRIGATED,93.32955861440932
per_IRRIGATED,ORx_158857,150.4265008,571108,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,97.44385827431512
per_IRRIGATED,ORx_158858,14.99711221,571108,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,84.4393534377992
per_IRRIGATED,ORx_158859,126.7831893,571108,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,47.79538071203693
per_IRRIGATED,ORx_158860,28.71764204,572494,18010204,Lost,180102040804,Swan Lake,0.5,3.0,14,18.0,1.0,1987,,per_IRRIGATED,99.38514349123872
per_IRRIGATED,ORx_158861,38.5793299,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,6.089067299910475
per_IRRIGATED,ORx_158862,134.395731,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,77.78911109871724
per_IRRIGATED,ORx_158863,34.80970352,572494,18010204,Lost,180102040804,Swan Lake,0.65,4.0,14,18.0,1.0,1987,,per_IRRIGATED,3.790434940563168
per_IRRIGATED,ORx_158864,70.47182354,571108,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,99.09586664456032
per_IRRIGATED,ORx_158865,19.80741424,571108,18010204,Lost,180102040804,Swan Lake,0.85,1.0,14,18.0,1.0,1987,,per_IRRIGATED,94.31415061753292
